#OTUID	Q1	Q10	Q100	Q101	Q102	Q103	Q104	Q105	Q106	Q107	Q109	Q11	Q110	Q111	Q112	Q113	Q114	Q115	Q116	Q117	Q118	Q12	Q13	Q14	Q147	Q148	Q149	Q15	Q150	Q151	Q152	Q153	Q155	Q156	Q157	Q158	Q159	Q16	Q160	Q161	Q162	Q163	Q164	Q165	Q166	Q167	Q168	Q169	Q17	Q170	Q171	Q172	Q173	Q174	Q175	Q176	Q177	Q178	Q179	Q18	Q180	Q181	Q182	Q183	Q184	Q185	Q186	Q187	Q188	Q189	Q19	Q190	Q191	Q192	Q193	Q194	Q195	Q196	Q197	Q198	Q199	Q2	Q20	Q200	Q201	Q202	Q203	Q204	Q205	Q21	Q22	Q23	Q24	Q25	Q26	Q27	Q28	Q3	Q30	Q31	Q32	Q33	Q35	Q36	Q37	Q38	Q39	Q4	Q40	Q41	Q42	Q44	Q46	Q48	Q49	Q5	Q56	Q58	Q59	Q62	Q63	Q67	Q69	Q7	Q71	Q73	Q74	Q75	Q76	Q77	Q78	Q79	Q8	Q80	Q81	Q82	Q83	Q84	Q85	Q86	Q87	Q89	Q9	Q90	Q92	Q98	Q99
ASV_1110	2	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	19	4	9	0	10	3	5	10	0	2	1	0	4	2	4	3	6	278	232	7	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1449	0	2	1	0	7	2	1	1	0	4	0	5	0	1	0	0	0	1	0	0	3	6	0	0	0	0	0	12	1	0	67	0	1	0	1	0	1	1	1	1	2	2	1	2	0	2	1	1	4	1	0	1	0	0	2	2	0	0	0	4	2	0	0	3	0	0	0	0	2	100	26	0	1	2	3	0	66	1	48	2	0	0	1	23	0	0	3	2	1	1	1	6	1	1	1	0	3	1	29	8	30	1	2	3	6	0	1	2	96	6	3	4	0	0	0	3	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	1	0
ASV_1174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	3	9	13	4	2	7	0	143	6	1	3	1	2	20	3	3	3	0	0	0	3	3	4	304	1	1	5	5	0	62	7	0	0	4	2	1	0	6	2	0	0	0	2	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1628	2	0	13	1	1	1	1	2	1	9	1	0	6	3	1	6	6	3	0	4	7	1	0	0	1	3	5	1	2	1	4	6	5	4	17	2	6	2	3	4	5	7	7	32	13	7	10	15	1	26	6	10	9	3	14	3	6	5	2	2	8	3	6	15	7	20	7	4	1	0	1	3	0	10	6	8	1	4	5	7	6	1	1	11	2	8	5	11	8	3	0	1	0	3	0	1	0	1	2	0	0	1	2	9	13	1	2	3	2	1	2	4	0	1	2	3	2	0	4	0	1	2	0	0	0	1	3	0	4	23	1	1	2	0	2	6	2	4	1	2	2	4	6	8	1	8	14
ASV_655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	6	0	0	19	0	516	4	4	0	1	2	1	1	0	2	1	1	1	1	0	0	0	0	0	2	0	1	1	3	2	0	1	3	0	2	0	1	0	3	1	3	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	2	1	0	0	34	0	1	0	0	0	0
ASV_1179	1	0	4	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	1	1	0	0	0	0	282	0	42	1	1	2	0	7	4	1	0	11	0	0	0	0	0	4	2	0	1	0	1	1	2	2	2	1	1	1	8	0	3	1	4	1	5	0	6	12	3	60	52	0	2	9	2	4	21	9	0	1	1	1	0	0	0	0	4	0	5	1	2	0	0	0	2	0	0	1	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	5	7	1	0	0	4	0	3	5	0	5	0	2	0	0	1	1	0	2	0	0	2	0	4	0	4	407	165	0	2	3	3	0	1	2	0	2	0	0	0	0	0	0	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	1	0	1	2	2	0	1	0	1	1	2	2	0	1	0	1	0	1	5	2	0	0	3	1	0	2	2	0	1	1	3	0	2	587	4	0	3	0	0	0	1	1	1	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1534	1	1	16	1	0	1	0	10	12	3	0	2	0	0	0	0	0	0	0	2	2	0	16	0	0	0	0	1	0	0	0	0	0	2	0	0	0	9	0	0	1	0	6	6	2	1	4	1	1	0	0	0	1	0	0	1	1	2	2	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	2	0	185	1	0	1	1	1	0	0	3	0	0	0	2	0	1	3	1	0	5	2	1	1	0	2	1	6	5	3	2	1	5	4	0	2	147	1	1	0	2	1	0	0	0	0	0	5	1	3	2	17	1	0	1	5	51	0	1	9	6	2	0	10	2	0	0	18	2	0	1	0
ASV_1018	2	8	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	24	2	5	1	1	1	0	1	0	16	0	0	3	0	0	4	0	0	2	26	2	4	3	26	0	2	3	5	2	22	1	0	1	1	1	0	0	19	1	0	1	1	9	3	0	0	1	6	0	58	5	1	21	1	1	120	0	5	0	3	1	2	0	2	1	0	3	3	5	2	0	2	0	4	0	95	6	2	5	0	1	1	3	2	3	2	0	2	0	6	0	1	0	1	1	0	0	0	2	1	1	0	4	1	1	4	0	4	14	0	0	0	0	0	4	0	2	0	0	0	1	0	0	1	0
ASV_763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	1	2	1	2	1	0	2	0	2	2	1	3	1	2	0	1	0	3	1	3	4	3	0	0	2	0	0	0	1	3	2	0	1	3	21	1	0	0	0	0	0	1	556	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0
ASV_915	0	0	2	4	15	10	4	117	22	329	3	0	0	1	1	17	3	2	4	9	1	0	0	0	3	0	0	1	1	1	2	2	6	1	6	0	2	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	5	1	0	0	1	4	13	0	0	0	1	0	0	0	0	0	8	0	0	9	0	4	0	2	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	1	0	2	0	3	1	2	4
ASV_685	0	0	2	6	4	498	10	9	8	9	5	0	2	4	7	13	3	4	2	1	3	0	0	0	3	1	1	0	1	2	4	1	2	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	8
ASV_802	0	1	3	2	150	13	2	8	10	10	2	0	1	1	4	388	1	1	3	1	3	0	0	0	1	1	1	0	1	1	2	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	2	8
ASV_1039	1	5	0	0	30	4	2	24	2	1	23	1	26	3	1	0	80	1	1	0	0	1	2	3	0	0	2	1	1	0	0	1	0	0	0	1	0	30	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	4	0	7	1	2	0	1	0	0	2	0	0	0	13	1	1	1	0	102	3	0	1	4	4	4	2	83	1	2	0	7	0	0	1	17	3	19	1	8	4	5	2	5	13	0	0	3	1	20	1	0	2	0	0	0	1	0	0	21	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0
ASV_696	0	4	1	2	0	12	0	456	2	1	1	0	3	1	1	2	0	0	0	1	0	0	1	1	1	1	0	1	2	0	2	2	3	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	1	19	2	0	0	0	0	0	5	1	2	3	2	0	8	7	1	26	2	2	0	0	1	0	0	0	1	3	0	1	1	0	0	5	1	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	0	2
ASV_1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	17	19	19	20	21	15	21	18	18	0	14	29	19	13	6	11	14	17	18	13	0	19	12	16	9	8	26	10	11	0	0	0	0	3	16	5	13	18	7	6	9	12	0	0	10	18	19	15	14	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_735	0	0	1	0	1	7	0	3	1	2	0	0	2	2	3	0	0	0	1	0	1	0	7	0	1	1	3	0	1	2	3	3	2	1	534	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	4	2	0	1	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0
ASV_770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	5	11	16	11	9	9	11	3	0	7	5	11	5	4	15	10	3	8	10	0	10	6	9	6	3	9	5	3	1	3	0	1	0	4	13	12	2	5	3	1	9	0	0	10	0	10	1	7	326	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_1263	2	5	4	0	0	4	0	0	11	1	0	0	0	0	0	0	0	4	8	0	0	1	1	0	0	2	0	5	3	1	0	10	0	0	0	0	0	0	5	4	12	17	5	4	0	5	1	0	10	34	2	1	0	0	1	9	0	0	0	2	4	0	0	62	4	0	0	3	2	0	1	1	5	1	2	1	1	1	0	12	8	0	0	6	5	8	3	11	31	0	2	1	2	0	0	0	0	20	4	0	0	1	0	7	6	7	1	93	2	0	2	7	2	2	0	1	0	1	1	0	1	0	0	4	0	0	0	12	46	18	11	0	0	1	4	0	10	7	0	3	2	0	3	0	2	0	0
ASV_1033	0	2	6	5	0	18	20	2	0	0	2	0	3	4	15	1	0	8	3	1	71	3	0	1	5	2	2	4	1	0	2	2	10	1	9	0	1	2	0	4	11	0	0	195	0	2	1	3	9	1	5	1	0	0	1	3	0	2	0	4	1	0	1	2	2	1	1	1	1	2	1	0	0	0	0	0	2	0	1	1	0	1	3	0	0	3	0	0	11	0	1	1	3	1	1	7	0	0	1	0	1	0	0	1	28	7	2	5	2	0	4	24	9	0	1	1	0	1	0	0	0	1	0	5	0	1	3	0	1	0	0	0	1	0	0	3	6	3	4	1	0	2	5	4	0	5	2
ASV_1041	0	12	0	0	1	2	1	0	1	10	1	2	1	0	1	2	0	0	3	1	6	4	3	1	1	1	0	2	2	0	2	1	1	35	1	0	0	8	5	0	1	0	0	1	0	0	0	1	26	3	0	0	1	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	1	1	10	0	1	0	0	1	69	2	0	1	24	2	7	7	1	0	1	10	1	7	3	1	4	7	4	0	5	2	7	30	3	3	1	6	0	3	2	5	4	1	1	10	3	4	9	1	0	0	1	2	1	0	0	4	1	0	0	5	111	13	0	0	3	0	2	0	0	4	0	2	0	1	64	1	0	0	1
ASV_659	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	4	39	0	0	3	3	1	0	11	0	2	0	0	0	0	0	1	0	1	0	1	1	3	1	1	0	1	2	2	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	1	0	0	479	4	0	1	2	0	0	3	2	0	0	0	2	0	0	1	0	2	3	1	1	0	0	1	1	0	0	0	3	0	0	0	0	0	0	2	0	2	2	5	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	3	7	1	0	1	0	2	0	0	0	0
ASV_722	0	0	566	9	3	6	8	1	0	3	0	0	1	1	0	1	1	1	2	1	1	0	0	0	1	0	0	0	1	1	3	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	3	2	0
ASV_983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	2	4	2	6	320	5	6	0	6	5	25	0	0	3	1	3	3	2	0	4	1	9	1	10	21	1	3	4	6	0	10	127	1	0	5	4	1	0	3	3	0	0	4	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1042	0	1	1	5	0	3	0	6	2	2	0	0	0	30	0	0	0	3	0	1	0	0	1	0	1	0	5	0	1	0	2	1	0	1	9	49	0	0	2	2	3	1	1	9	11	12	0	2	0	2	83	1	2	1	1	1	5	0	1	2	1	0	1	1	0	1	0	0	3	232	1	3	4	2	31	2	4	17	1	2	0	0	0	0	0	7	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	35	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
ASV_1313	4	4	3	3	2	1	5	2	0	4	2	4	1	4	2	0	2	2	1	5	1	6	4	2	5	4	1	11	38	8	2	1	1	0	4	2	1	5	4	3	0	3	7	13	4	1	9	7	8	3	2	3	2	2	1	3	4	5	1	7	2	0	2	2	1	3	2	2	3	1	1	0	0	1	4	6	4	19	1	1	3	3	0	0	0	3	0	3	4	4	4	5	8	8	1	2	3	5	8	1	5	3	3	6	5	5	4	6	1	0	1	34	5	7	1	4	3	2	2	4	2	1	4	7	2	4	4	3	34	6	8	0	9	7	4	8	7	6	13	6	4	2	24	1	2	0	0
ASV_712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	2	1	2	3	4	0	0	2	0	0	0	3	1	1	1	0	0	1	0	0	0	0	1	1	0	1	6	0	0	577	0	0	1	0	1	1	1	1	0	0	0	2	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1146	0	7	2	2	1	4	0	1	8	0	2	1	0	3	1	0	0	0	0	1	0	3	1	3	2	0	3	1	0	0	4	0	2	0	3	5	0	5	2	3	4	0	5	1	10	3	2	6	5	4	5	6	1	1	0	3	2	0	2	2	2	4	11	4	2	4	3	2	34	201	0	83	26	5	3	3	4	6	1	5	4	0	1	2	1	4	1	0	19	2	1	0	1	1	2	0	2	0	2	1	1	3	1	3	2	3	0	1	0	1	0	3	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	2	1	2	0	2	0	0	3	1	0	0	0	0	0	10
ASV_832	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	34	417	5	0	0	0	11	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	1	0	7	5	3	1	3	0	0	3	6	5	4	6	4	2	2	0	4	4	4	5	5	4	14	0	0	0	3	0	0	0	0	0	0	4	5	1	0	0	0	0	0	0	0	4	0	0	0	1	0	0	4	0	0	1	0	0	0	0
ASV_1063	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	9	0	0	0	0	4	0	0	5	0	0	0	28	0	0	2	0	19	0	0	1	62	1	2	0	120	2	4	0	0	0	0	0	2	1	1	0	1	0	0	0	4	1	0	0	1	34	19	1	0	3	0	1	0	0	1	1	0	4	6	1	2	1	6	0	1	2	0	3	2	2	0	1	0	1	0	0	1	2	2	1	12	2	104	2	10	3	1	4	57	0	0	0	10	0	0	2	0	0	1	2	2	5	1	7	0	0	0	3	0	3	0	4	1	0	0	6	0	3	0	1	0	0	0	0
ASV_1570	0	0	4	2	0	3	0	0	0	0	1	4	0	132	5	11	0	12	1	3	0	4	0	1	0	0	0	1	0	0	0	0	0	16	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	4	3	0	3	0	0	0	0	6	4	0	0	1	2	1	3	197	17	0	1	1	4	1	0	1	7	0	0	1	0	0	0	1	0	1	2	4	2	5	3	7	1	0	1	1	1	2	101	1	1	4	1	1	1	2	1	0
ASV_776	2	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	4	9	0	0	0	5	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	9	3	3	0	1	2	2	4	4	6	0	5	1	2	7	2	2	0	4	1	2	0	493	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_886	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	4	1	2	1	3	3	5	210	2	4	0	5	1	39	173	4	2	23	1	3	0	2	1	0	0	0	9	2	3	1	10	6	0	2	9	1	0	0	2	0	3	4	0	0	0	2	13	4	3	4	8	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	5	1	3	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0
ASV_878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	1	0	1	3	1	3	6	0	1	1	0	2	4	1	569	1	1	2	0	0	0	0	0	0	0
ASV_1027	0	5	3	0	0	30	0	12	0	0	0	0	1	0	0	2	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	15	182	1	5	3	2	3	0	6	3	1	1	1	0	0	2	1	2	1	0	35	2	0	0	2	2	0	1	1	5	4	7	1	4	0	1	4	2	4	0	20	14	2	0	9	54	5	12	4	0	2	5	1	5	6	0	0	4	1	3	1	1	1	4	2	2	1	2	4	1	1	0	12	0	0	0	3	6	0	0	0	0	0	0	48	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
ASV_575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	5	0	0	0	0	1	2	0	0	2	1	1	2	2	1	0	0	5	2	3	0	1	0	6	0	1	4	0	3	0	2	1	0	3	2	0	0	1	5	532	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	5	0	3	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1491	1	7	0	0	0	0	1	0	0	0	0	5	0	0	4	0	0	0	0	0	0	10	18	5	5	0	3	3	0	1	2	2	12	0	0	0	0	12	0	5	0	0	0	0	0	0	0	1	9	0	0	0	1	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	3	0	13	0	1	0	1	0	0	21	0	0	0	0	46	2	0	0	0	0	0	12	6	9	10	2	1	1	5	2	44	4	2	1	1	9	2	7	3	5	5	0	2	10	0	0	0	1	0	1	0	0	0	0	0	51	0	0	0	54	2	0	0	1	33	1	0	1	1	0	0	0	0	0	78	0	0	1	0
ASV_746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	4	1	2	3	1	1	0	3	2	0	1	2	0	0	0	1	1	0	0	1	2	0	0	2	0	2	2	58	0	1	3	0	1	0	3	0	0	1	2	0	0	3	484	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0
ASV_1384	0	0	6	8	3	2	7	5	1	4	0	0	2	5	4	39	4	5	3	113	10	0	0	0	4	10	4	0	10	2	3	5	6	2	15	5	8	0	12	4	12	5	6	10	5	4	6	12	0	4	3	5	6	2	4	3	4	4	1	0	1	5	2	1	7	2	0	2	1	0	0	1	0	0	3	2	34	2	0	9	14	0	0	9	4	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	7	3	0	4	2	1	0	3	0	3	0	2	3	0	4	19	1	1	1	0	3	1	0	3	1	1	3	3	7	0	5	6	6	1
ASV_903	0	0	3	2	26	11	1	1	293	24	9	2	10	2	1	1	17	0	7	1	9	0	0	0	1	0	3	0	0	0	7	0	5	1	0	2	4	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	1	1	0	3	1	0	0	3	2	3	1	14	5	4	1	1	1	0	1	1	53	0	0	0	4	1	2	3	1	0	0	0	0	0	0	10	0	0	2	1	0	0	2	0	0	0	0	0	1	0	4	0	2	10	3	3
ASV_4498	3	6	3	2	0	1	3	3	0	13	1	14	4	1	1	0	2	1	2	1	0	7	7	3	1	1	0	9	1	0	2	1	3	2	9	2	0	4	1	1	2	11	0	6	6	0	9	4	11	2	3	0	2	0	0	2	1	2	1	5	1	1	2	0	4	5	1	1	0	0	15	0	0	17	2	2	0	8	0	3	4	2	3	1	7	17	2	7	4	5	16	6	4	3	4	4	4	5	7	4	6	2	3	9	7	10	2	8	6	6	4	39	2	4	2	6	3	2	1	6	5	2	0	10	1	8	14	22	4	4	4	2	6	2	6	4	4	9	3	3	10	0	5	0	0	0	0
ASV_1193	1	46	14	3	1	1	23	16	2	1	0	6	0	1	0	0	0	0	0	0	0	5	6	21	0	0	0	6	0	0	0	2	0	0	11	0	8	6	0	0	27	1	1	2	0	5	1	0	61	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	2	1	2	0	2	0	0	0	1	0	0	0	0	4	3	0	0	10	0	0	3	2	2	4	10	1	2	1	2	5	4	0	1	4	0	10	16	15	2	5	1	2	0	13	0	0	0	45	0	3	0	1	2	0	1	1	0	0	10	12	3	1	14	0	0	1	2	3	1	2	4	48	1	1	33	4	0	0	0
ASV_705	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	17	8	0	19	3	0	0	1	1	0	0	0	0	0	1	1	0	1	0	2	0	0	2	0	0	84	443	0	2	1	0	1	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
