SampleID	richness	chao1	ACE	shannon	simpson	invsimpson
Q183	454	812.538461538462	838.977719016156	4.66960123209348	0.950841990051787	20.3425647428258
Q184	353	675.2	657.709972648174	4.49229053449694	0.966246934773087	29.626938865471
Q185	473	949.283783783784	988.144846300674	4.97399703493346	0.98024399066739	50.6175100023535
Q186	340	742.518518518518	787.372352393898	3.07661273537472	0.745825851405425	3.934310414845
Q187	463	824.5	853.360490346117	4.91939585805019	0.974700312171915	39.5261794056567
Q188	194	324.884615384615	324.647615933108	3.93875085121588	0.956246181543266	22.8551480824203
Q189	190	253.717948717949	278.822419876463	4.01530288677613	0.966181375881209	29.5695057400151
Q19	498	913.566666666667	999.009785378513	5.08778170261273	0.983115098166304	59.2245077791546
Q190	149	229	249.378016423524	3.2169370220672	0.91119048438257	11.2600546579689
Q191	145	219.666666666667	250.821012112296	2.80912576697326	0.829798422680959	5.87538620823419
Q192	440	891.8	933.886159451936	4.51191366475281	0.947587293291884	19.07934283129
Q193	360	719.701754385965	752.361409478371	4.31200613198579	0.951492464447087	20.6153536476655
Q194	435	817.621951219512	944.439231236701	4.41451901158765	0.939398941200648	16.5013618542701
Q195	378	721.111111111111	709.131243062299	4.81650114083233	0.981936432982539	55.3600514800515
Q196	383	814.375	742.993400175553	4.75554078619952	0.973698330526545	38.0204002262763
Q197	307	657.023255813953	709.333006065644	4.05855564772732	0.931755983295036	14.6532992675864
Q198	332	710.122448979592	699.423335078143	3.18650561123297	0.738431645323605	3.82309244265107
Q199	494	904.609756097561	934.754299673475	5.19698966737059	0.985311553522558	68.080719192175
Q2	348	808.775510204082	875.096888305106	3.83545954098179	0.909370178980424	11.03389578342
Q20	462	892.558441558442	968.194430730418	4.76010545587613	0.959765903610761	24.8545410421458
Q200	381	867.279069767442	740.616243142808	4.37061577206038	0.939951309736472	16.6531525602211
Q201	410	692.567567567567	751.358572467229	4.90176804842674	0.981213890301841	53.2308187308187
Q202	493	846.267441860465	854.019806147077	5.18110299722833	0.980092879746394	50.2332827280159
Q203	377	811.72	808.919288063049	4.67124293624888	0.97486211709655	39.7805974290206
Q204	502	918.023255813953	960.040371842214	5.01492719107495	0.97419676408749	38.7548291768776
Q205	324	672.942307692308	703.102538539728	3.30168017975882	0.799156382599833	4.97899815261528
Q21	538	891.333333333333	913.322656950588	5.36522438046844	0.986778026891235	75.6316770404754
Q22	500	976.341463414634	1028.35363399247	5.02580270171534	0.973122249200042	37.2054941443078
