,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q1,0,0.0844759736765389,-0.78731795577153,-0.570986319526415,0.11220356194663,-0.0103616146113953,-0.595848992442244,0.320990319330357,-0.894487121000429,-0.580288888644089,-0.566555854013439,0.0078662788040247,-1.15726340896063,-0.529687076123056,-0.650884148360745,-0.197807615770986,0.278350611804973,0.793069161945016,-0.10568686766838,0.496655911902209,-0.521620692247622,1.37008215862,0.579154486965587,0.658117265069272,0.00350542048384354,1.09014215512198,-0.118993609647163,-0.516686558445895,0.321614494434782,-0.378802821612948,0.558864237585524,2.34884435269089,-0.465512313927141,-0.66206445447142,-0.52055409711287,-0.18956291295109,0.13181984971357,0.314350878676513,-0.743234931282115,0.236876581485583,1.98005713812092,0.118037614542151,-0.369290376844661,-0.0540208066970802,-0.142656766626735,1.07800784550136,0.487878327387549,0.819395061377254,0.453333305089924,0.923093710084059,-0.281391931314783,0.359898179753374,1.15317462103161,3.1722791765175,3.48142754179025,1.69370830359102,0.237636026215747,-0.00927468434695882,0.398365368469517,0.381461646777862,0.835812557377095,0.379202544155496,0.194264786526078,0.385454528808642,1.17259804571729,1.00844965574787,0.592586182487713,0.0792672556464985,-0.266710734539735,0.677009388023693,2.63796120634826,1.04027934560251,-0.282960068858211,-0.12678301953315,2.0012732977776,1.20671325247533,-0.195336409477755,2.61806030204811,1.2105976988772,1.42943583194134,2.80758959613259,3.75315261585341,0.98165427701137,3.39391354081324,1.04802014123336,0.885743717916916,-0.129984838367488,2.2265446394114,-0.16670656985357,1.83040977446995,-0.518360256759021,0.547532144988077,1.35449811967667,0.419267198815793,0.40806835924599,0.409950228283997,0.00624254582822659,1.5605112990463,0.0513556042086657,0.119722550899177,0.882839057183583,0.228600631677929,0.0251182368146916,0.66211716112069,-0.520293903468738,0.710549361742462,0.595015339461098,0.0900056065478326,2.64196061489321,2.86258121895711,0.734343174651661,0.0536834975789847,0.328459295062057,0.413391330068554,-0.405196343798981,-0.48933563136756,-0.673313998620134,0.0749686543759386,-0.113619428131845,-0.720674076767945,0.0394820512056535,0.225486111834212,1.21422055531684,0.810838227948972,0.0423153872139839,0.02625976853717,1.02689187643209,-0.180962456304249,0.0777992360929698,0.436027484264977,0.869786910799559,0.410123967434566,2.23172313317467,-0.179571639174201,0.0881507515353224,-0.284798000428398,-0.224530243208378,0.217640088819396,0.277725993486144,0.741683363476896,0.827422866264821,1.81848259026665,0.0909806222054654,2.95248902392928,0.339475962760924,1.25118561955507,-0.126496113827246
Q10,0.0844759736765389,0,0.600956793347486,0.166888698444652,0.54836502512841,0.91722442004802,0.110678088302636,1.16745086511667,-0.47937533181332,3.53316371562009,2.97404872540378,0.28985204816915,-0.252976274858588,1.72847778586429,-0.200070884934704,0.0179556096769083,0.710936653946339,-0.349897034072286,0.301838721072466,0.895963042504248,-0.550908770984278,2.43474023288323,1.02280359039646,0.827230125638418,0.674834338332602,-0.149292694800939,0.689497905212589,-0.26214531850901,-0.258410238818772,0.642989512822522,-0.991156006484232,0.0427842256515354,-0.521584932460302,0.0841974683569416,1.49077622983413,0.916650135759169,1.2497245052458,-0.687209257367631,0.258783638853932,1.00573331577193,2.27225574489837,1.72341951752481,2.04585539371985,0.948019318106026,1.17458586987433,2.18127883403934,1.30477334844176,1.70858304126023,0.928257058187267,1.63720319213924,2.35034452543643,2.98453054539307,2.39147578577255,3.4573935856407,7.09541633552847,4.0145024893098,1.87906908807394,0.532053933669074,0.270456614872101,0.652885288003088,2.89388324981839,2.22476513177772,1.46116639221321,3.68885322193996,0.911076864755158,1.57990395803383,0.230942515075325,1.51326845327274,2.31262095897916,1.6324930415118,0.537230109269994,0.939588248361518,-0.313615933390555,1.00364662198055,-0.0723455757766207,-0.616173004677799,-0.796281989439827,-0.811650730107301,-0.61549346486668,3.99736570811087,1.64161781340305,0.0814624437647521,-0.267535031920507,2.22269084241263,0.329154784281652,0.774762690250491,1.56799606309972,-0.0260803567329946,0.683592727406709,-0.0302447625461762,1.64272346930665,1.02292278284211,0.752882042042574,-0.12124249702044,1.84340151210785,0.152739599427362,-0.659616927898802,1.72418260224684,0.110451959445331,1.30512000912134,0.253991244497317,1.4049781695734,0.96347036085556,-0.338267511578649,0.486874208455778,-0.566383942348587,-0.56458539310867,-0.742546299293442,-0.411760714118902,-0.138714434676736,0.411099497487487,-1.14231895433287,-0.154744176106129,2.04680638677659,-0.436613354378516,1.73790812632451,0.127782729014799,0.966131182587274,-0.0711848849644253,2.0059285943251,1.87795074138568,0.0846488756508467,1.59685420256557,-0.0129242252517078,1.17072535926378,2.86401302265117,1.90462152400513,0.937415875252389,0.887625955390912,0.545761304621943,0.550589078964097,1.40328368147146,-0.102853086364001,-0.604320609188937,0.5935391955358,2.66521751157474,1.19566414326176,1.01427678965266,0.286033480274341,1.30465117679179,0.898827504611033,0.749661965529202,0.4357883899703,1.34396437885323,1.66390976557123,0.778578627790708,0.561097962057583
Q100,-0.78731795577153,0.600956793347486,0,0.477628619431088,0.849234738746815,-0.297630292026706,2.41124695070001,1.44752855880591,-0.268104458884344,1.04157234451799,3.84512724067213,1.1621180974322,0.299773227199265,1.14971026018515,1.5591078324639,0.625629719869177,1.596462064808,0.345404905200964,0.26812320858159,0.513422888203262,1.31865210945558,2.04374596753102,1.99328806275904,-0.0783316593741974,0.574976205013283,-0.832691086475167,0.889242080267786,0.301376066744714,-0.148864219495823,0.769491321856396,-1.01562692136998,-0.573280849156866,-0.573558924712487,-0.372536546240603,0.366762617444518,0.830886107038495,1.17073525008952,0.742904803136477,0.367744637005214,0.957274425027624,1.82531300733687,0.967212712338082,0.135324770781169,0.847165883077056,0.362856286914768,1.63615285304137,0.934249498255851,1.09348048687992,0.00170670581629724,0.341620582369525,1.50906998744645,1.89106763686351,1.71260903261879,3.33022004258357,5.48649958247465,3.20590960704749,2.24342536841078,0.273671974062496,0.629403569243309,1.15193462557638,2.59177066536568,1.53257061835065,1.67796348085701,1.79071577616047,0.85870439110033,1.07881381332276,0.312262958457846,1.27233894069956,0.926155791379627,1.67004530970463,-0.0117218213637959,1.55319479901362,0.533896503560619,1.34874804946842,-0.260777427022856,-0.199715547647558,-0.662004931853653,-0.382110202547975,-0.538922574208503,0.0047907182636101,-0.181477134877337,-0.629642210412373,1.0740996412177,0.184441341316797,1.77859491753133,1.43103380818291,1.41152146657211,0.404315557133707,0.411516410102871,0.65601293670677,1.49380609279894,-0.182351700650063,-0.627737752281472,-0.11845856249788,3.40236371982491,-0.233897363389353,-0.310952281579473,0.992993064246311,-0.195799164538833,0.338705300973652,-0.0478368461909508,0.731276228981202,2.32433163303258,0.441368873963323,1.24129378856323,1.05377641738325,-0.178318531495345,1.07864377564498,-0.0866208118657125,-0.487447945164582,0.548760379844782,-0.0651484587329228,-0.356804921837564,2.49960359704745,0.699995035643512,0.992353210866524,1.41665784400987,-0.265947385801345,0.998049403842489,0.473220060939374,2.06862869441793,1.80578720711689,2.07618563457241,0.660878963221698,2.38400505791416,0.263963458342452,-0.218797664834244,0.372135567165925,2.01199208661209,1.08643082591868,0.470254150047102,0.866995695033372,0.235924101913696,-0.215472105836914,0.526349393062437,0.511517158933632,0.512407065481211,1.93608427907163,1.09070363356396,0.761833441408329,1.86302521380822,0.635587040601634,0.114921771932501,2.16715140903585,1.18132896025712,0.677861181946384,0.362653374595897
Q101,-0.570986319526415,0.166888698444652,0.477628619431088,0,0.24009929990303,-0.283332693399964,-0.866145503695371,1.99866972002718,-0.236532359565736,-0.400231859228996,0.393581497531508,1.51565178341938,0.0426713380128123,-0.127674123987494,-0.108866597315662,-0.436573321477309,-0.0240174285632979,0.228662063798331,0.566591307592531,-0.450595021935962,0.102509395751207,1.47184781085366,-0.441802110093484,-0.130731698429602,-0.444213560253976,-0.91630955699036,-1.14750583280776,-0.409921394444551,-1.02206390420679,-0.349912079336243,-1.1572287802694,-0.310690703165576,-1.11509651058093,-0.386255489043359,0.719264303179439,0.0143642776898482,0.520160748620012,-1.0452066450542,0.778241124487769,0.631698470142894,1.9627968102894,0.588300623607928,-0.103866335219164,1.00326313719363,-0.0935818107193408,1.89045958514117,0.736605903019895,1.29646258444358,0.460611656849969,0.948788639922304,1.83292246438071,1.43980616181106,2.23950065135048,3.25533392837159,4.68527091986147,3.51278040430761,1.35192799228761,0.435432665929709,0.376742812067582,0.460327135973385,2.1980273950196,1.46081331019785,1.86312868622591,1.28838723083144,1.06548703308362,1.52148350222275,0.435265177580287,0.343640553356553,0.490367963925439,0.730276474718538,-0.371040372130489,1.47475878631637,0.147035036737331,0.663396335244509,-0.107991017577962,0.361900624847508,-0.786268724978329,-0.23158060909271,-0.00729059937581535,-0.503053007019154,-0.214093724943499,0.0481448901508121,0.0277658567626746,0.778352249869947,0.22623980255039,-0.188356579459331,-0.0308053711096449,-0.087885588105614,-0.842421000612582,0.666124654217311,2.40214121859417,-0.0928433841818562,-1.15734229976573,-0.772077700579167,0.539290631642266,-0.220278471526687,0.0462230767971033,-0.445375329038787,0.637362329493958,1.05800095236221,0.541679087797808,0.204488125132488,0.834991103528521,-0.0961791247763537,-0.286049714179587,-0.738771920092532,-0.566949535476191,-0.910943116299809,-0.257375259508257,-0.238323093521269,-0.167605730168189,-0.252337118079795,-0.677066151320714,1.51068882915368,-0.582096919111567,-0.770501562229296,0.869484542482465,0.10437939827975,-0.483515372496084,-0.0428154471300071,1.25125085135736,-0.256520823886084,-0.703837851231666,-0.061540960393997,0.537863663207359,1.56333776226021,-0.893627993776444,-1.37072241428387,0.0665988353306239,0.0905686618501101,0.482338575649511,0.487563599952601,-1.1087963443509,-0.0724167230947478,0.464355645622342,1.09263510951239,-0.870838611354247,0.671536756899685,0.0338451370360251,0.745991375358876,-0.126121973164554,0.429032443337821,-0.0951905484093635,1.7760968509559,1.54498781819449,-0.159017970979312,0.997146883582137
Q102,0.11220356194663,0.54836502512841,0.849234738746815,0.24009929990303,0,0.930883278140826,0.832003371025706,1.56725268813814,0.123061333005385,1.22432198415662,-0.0748646161178264,1.09609974876486,0.897635854257092,1.19597239314316,0.128982304410365,1.82991652450943,1.30572055241396,0.387042433702401,0.0996147652581918,-0.454923830129007,0.111577746511309,2.16261818621895,3.11916022889752,0.21655544315068,-0.0735068257716559,0.597326238282565,1.79610271267858,3.57257849821687,0.867195062822695,1.37332950100991,-0.304813242165868,-0.420538880941844,0.796551316966138,1.4778349350894,0.871038581458044,0.715778679064692,0.913094184522422,1.30876585128975,-0.0169975237132461,0.19937781087679,3.69050200720815,0.601553107872137,0.430937059074741,0.722299635366443,0.348452422844988,1.26803909289415,1.07103567684733,0.807242819756662,0.757453673216944,2.08357105165645,1.23001372714,1.07893602754876,2.00781999778546,1.69621295078519,4.0603549989359,3.19179523480318,2.13839161300191,0.528745759993059,-0.572288814571558,0.844236132623803,1.76176800628478,1.26664496171422,1.65194094263524,1.71667104167325,1.64013728918818,1.32749733216221,0.359635508516275,0.372002069838258,1.04761756254377,1.51407176885481,1.79073699961706,0.773834136686713,0.176098611722687,1.07280226104025,0.387228072319484,-0.0955962075363937,0.800907648519965,0.930059189901978,-0.280857714771654,1.15878441999627,-0.0166602371313558,1.04264462403441,0.804311284851351,2.28351960516207,1.31992818295072,1.85321986293246,5.21663429233619,1.96507747978701,2.01282268498102,1.59899417446829,3.04729804628078,2.1096932526143,-0.373513102865187,0.835182404770726,0.933622642963209,0.682679575918847,1.54144190427036,0.98100966928457,1.93482519141061,2.77426804402686,1.33364113340561,1.63840096922902,1.56005327906429,1.00222427185306,1.174837447899,1.31181879888926,1.54489925821259,1.88817338338202,0.0733032594467846,0.611693224499927,0.341265504978963,2.25500301795786,0.0850204001132539,1.32761816240503,0.347057889405712,1.92851826401408,2.80540554587279,0.818937996419769,0.871253895075116,-0.011728909150173,1.74910201027798,1.26043828991379,1.27401359720999,1.01662508035565,1.40575566580219,-0.771068313686124,-0.398391884929199,0.329520476166557,3.08376966853399,0.749684082882317,0.450026048645368,0.535676953430816,0.890012577753716,0.422912952282531,0.348618623048245,1.40448019153452,2.27644946699066,3.19866598611887,-0.378208939259832,0.339935534902904,1.25114204678956,0.0960575738637934,0.938553248742987,2.82316379355922,2.95465045683995,0.383335050011975,0.449340129768258
Q103,-0.0103616146113953,0.91722442004802,-0.297630292026706,-0.283332693399964,0.930883278140826,0,0.549449105784813,1.29770972673841,0.465707211976702,1.11377696222938,2.27459170647085,0.644750530144001,0.546022260538501,0.264452605814346,3.54968461498043,0.549603384572264,2.33327468690607,0.325762773984041,2.41137724929978,0.210479771065007,1.5275452980693,2.05817359844023,1.9929214719874,1.10100881837844,0.936187119872011,-0.721351162928979,0.580186290226891,0.105407296742259,0.702321116531037,0.811220232686112,-0.868265196010183,0.733500638501986,-0.737086499296139,0.044284789509812,1.16363423732417,0.120798411526878,0.0431316180826892,0.392903983079671,0.975253984926239,-0.89934388493828,2.60634233974391,1.61419865095024,1.24641065205792,1.63341478189727,0.550242081234395,1.22430983229881,1.24678373665579,1.94093360815355,2.02408674148394,2.62868204626132,1.94184751254174,1.58264111807463,2.41663191488158,3.04958171973225,4.21183326110278,3.07125646113819,4.56404090967888,1.09302301453794,-0.00376609813050166,3.56921510865612,2.45578530077545,1.57347168849995,3.26407316038209,1.5778821354635,2.03202821980397,2.36097136805329,1.66524273620786,1.65566001359306,1.78111420508581,1.10730159650374,1.26778845878082,2.03933890823247,0.889938658195605,0.811559864484423,0.956355652960425,0.689271419278236,-0.0940628766975806,0.918614911859417,0.141875269297303,0.292383391631328,3.03923916706849,0.230532333819476,3.51738825239308,0.495454741408617,2.5977460001052,0.199217159976208,4.09233354945368,0.129119185610843,0.900384848717062,1.25800901400722,1.3957700624188,0.622111969312933,-0.860806155578965,-0.130463063092124,1.0170397729865,0.780514075685861,0.413620934950125,2.254483654178,0.140351146841019,-0.10095799263741,1.13412117627721,1.63449716215726,2.99118849673419,0.402207229347464,3.79734074935496,0.936941352487517,0.44286430519064,0.871512500760749,1.35268156020106,1.00790039394082,3.3981883282074,1.04447884259637,1.12497835928249,3.03343816090108,0.995731663115957,4.03066087325216,4.02013060607114,0.585542902226447,0.874530687880767,3.15997132298669,3.17695113625885,1.7736010192451,2.68495712076797,1.03669355831716,3.87810699661086,1.76603220014014,-0.288013058069261,0.0117374961008673,4.83583971085504,3.81336786458448,0.596553301799001,1.85826380584084,1.18737178786566,0.22914768669204,1.38721558665101,1.84225966256493,0.240074072234278,2.82572947822507,2.53779588466461,0.293736927629043,4.64003983095476,0.113611087702506,0.832169323385999,4.10609483365347,1.92059781678635,1.33393792545871,-0.171943169494221
Q104,-0.595848992442244,0.110678088302636,2.41124695070001,-0.866145503695371,0.832003371025706,0.549449105784813,0,2.01240951091601,0.079167673110428,-0.0124648185397442,0.483807918160325,0.705844033540559,-0.0101334253579038,0.16315549678471,0.630029767929043,-0.546255685716592,1.18214505306493,0.224068926985096,0.331835222915889,-0.214279227382561,0.432155458080022,1.79669350031365,2.81924126099231,-0.223198143226217,-0.105731955105482,-1.17406228923971,-0.497204063690248,0.0408623879770034,1.36774541476833,0.562721084545733,-1.12181822553563,0.456768499288991,-0.391684951205527,-0.450190816701053,0.614616345385866,0.0477110446312817,2.6740258874615,-0.358567477120912,-0.266653963038873,0.203958903599331,3.14269244484652,0.683472622927401,0.579051941808809,1.80166543530529,0.240262499292774,1.29855255393778,0.931824961078101,0.415010964690314,0.285517592031095,2.51564102544715,0.467076674656694,1.37013148238206,1.08876268578757,2.74447051308997,4.98894352418833,2.94201087452039,2.73779936355857,0.910962294338695,0.203638614193625,0.186066896553029,2.01751196670581,1.30790140371951,3.06461264786876,3.40251063633926,1.01730731216336,1.27115431625074,0.860130066712289,0.989058995696724,1.50685780227915,1.79593184352889,-0.599106048217228,1.62735231835894,0.664422486031306,1.98863320067516,-0.163151610065619,-0.125677502738557,-0.781819843270658,0.0117352491025588,-0.372922604985227,-0.457059307379506,-0.226818509265898,-0.179795419213394,0.0219436456106557,0.686048193185532,2.62589894265932,0.549318975312449,1.16274689541395,0.152510252241646,2.41853798828853,0.109356060509855,2.10160877594821,-0.260938266665624,-0.229545159719874,0.0259035775859569,0.790965018461717,-0.7429233948229,-0.553701536519851,2.92235985479876,0.0545871081911942,0.394137901314039,0.632120129697444,0.519348717865736,0.472154204959788,1.93108289707595,3.89473173333767,1.05123059188463,0.028932038790144,1.61795810679089,-0.159445124896921,-0.566330997309282,-0.214684093919723,1.31466503849262,0.290424299164672,4.16217089474578,0.473170070533624,3.29408893129977,3.36407793403719,0.163303588713456,0.837993308452398,-0.144439305958741,4.04279445750898,2.33216638576478,1.93134330928699,0.132259375908605,3.67798049350358,0.461654378871402,-0.355840929962469,-0.481018453595766,4.55773861500112,2.05471735255134,0.380134347038979,0.674249277011085,-0.504720431206348,0.0889477876061822,0.952337333447081,1.90383769856566,0.837070816580504,4.04376028471419,0.791899189005732,0.705635468943624,3.53824792406459,0.475364639282702,0.0166042428641051,2.48412219259221,1.31421340808711,1.47154530239478,0.601684648230189
Q105,0.320990319330357,1.16745086511667,1.44752855880591,1.99866972002718,1.56725268813814,1.29770972673841,2.01240951091601,0,-0.361395943958827,7.74276578872016,4.37835911940217,1.94091575541936,4.38171643863,2.01113776615621,4.11453779483541,1.4918094323249,3.52049374903626,2.80763679114444,5.58681786917074,2.43324684423102,1.27382888720532,3.50341253851093,2.30631883522295,3.45444681590267,1.64013385044109,0.119921754387986,1.86396796909764,2.0918821125367,0.975155180989584,3.36388491799673,-0.776442087779338,-0.0425831759003592,0.923697245707493,2.11599047956267,3.02011459891022,0.688836001079851,0.858217753899485,3.293202525705,1.46460096750209,1.72497976475635,3.37067897241422,0.160907851461029,2.56387877175129,1.2273279993495,0.427530107829098,1.97634709919186,1.13492261194684,1.08080416096968,1.73085321676063,1.17241303509656,1.46299444235212,2.39121802521834,1.32344477723059,2.33225004423656,4.58544279007113,3.41898025173813,1.55452300390593,0.351758160169463,-0.295604102221902,4.26792502021781,1.43854390094684,1.56293220176908,2.34824217118542,3.1716372112959,1.28828852026674,1.05057959397096,0.244774558667153,1.284962569414,1.18541675640857,1.27625153028117,4.12105870862722,0.832420841338496,0.378396605711312,2.6305997120601,-0.22360147352221,0.502568539222864,-1.11322887020035,0.233871904222175,-0.23745235395206,4.3976360478953,2.92258032803344,0.725597364115382,4.61092191111258,2.77385251278241,1.21724714700061,1.59941634027637,1.68257436579334,2.83494143039495,0.5869542939588,2.07722589431075,4.43554070411832,0.420497485365977,0.256123096358984,2.24677427890486,2.33769693421927,2.01469978527974,1.1272815244642,1.61825919766911,1.96389291653432,1.06880688591358,1.18169713210764,1.27576636485835,4.55333340658679,-0.350891100782099,5.00338003114796,0.513271887358486,0.764500703404966,2.74867620815718,2.18274749958022,1.33486109354991,4.01071552342994,1.35585647445608,1.0632067375219,3.92219093048187,1.41293156312389,1.5595199065753,1.8967396102435,0.220911404233059,0.7270330565223,2.16090009889023,1.43302210107963,0.347745822956192,0.276770017526243,1.61003749945068,1.50517471591827,0.23513382416117,1.7389637113694,1.48694003527306,1.30370311272901,0.616113828273218,0.888396144699981,3.490107731983,1.5485840069936,1.30640275991622,1.46280977497442,1.17059947700375,1.72162522383277,1.5991040338875,0.160155026868118,1.00986815117728,0.89896196450442,0.726247393627307,1.96087444119039,2.01926517699297,3.09027173307556,1.59836972683571,3.11856835121779
Q106,-0.894487121000429,-0.47937533181332,-0.268104458884344,-0.236532359565736,0.123061333005385,0.465707211976702,0.079167673110428,-0.361395943958827,0,4.59912892209483,0.600950341701285,-0.605658706398889,1.12664031039459,0.0817792361151457,0.396263127534525,0.519910132399122,1.54877902654517,0.621341434166374,1.94298696954937,0.0839907489735909,1.5480574091643,0.00118956413844384,-0.0662582677339928,0.248868779419842,-0.359178156837752,-0.296084947595302,-0.216839706518153,-0.42168656301111,0.589661628299063,0.403208038061013,-1.46437716380622,-0.616663501581248,-1.64021881134268,0.270362662363292,-0.139990176521222,-0.431842470918802,-0.491035566623705,0.992232799048717,-0.220494792091199,0.194534776733362,0.563654312560944,-0.319479400322041,0.691465910311301,-0.253167195178438,-0.0951000219461063,0.145014995930489,0.113808177256443,0.424556129674325,-0.127306251188328,-0.28040552322073,-0.722119786551336,0.675742581185889,0.777182385011985,0.711428525105942,3.41094216758189,1.90816693539539,0.137488257296573,-0.68714312469124,-0.588034272014091,0.507168138520238,0.628369948525034,0.583133150341448,0.451017883536107,0.851756676295215,0.195350657848804,0.378457761470786,-0.327715934343935,0.341813969351957,0.558532452172312,0.379065079644336,-0.0680364321745724,-0.280059483352869,0.21968898713742,0.528965495800761,-0.600947164201175,-0.56791388642401,-0.732110808564614,-0.616194977240122,-1.32118519652725,1.20146639445497,2.6515146795176,-0.673318198688705,2.17178289562172,0.336339917294125,-0.358512105429396,-0.0460234998208234,-0.0791216140707944,0.144271051599109,0.556944095696841,-0.43271926608732,0.494978800314007,-0.954894979373602,-1.05926716286834,-0.0546352645869726,0.655234942811781,0.154809533605901,-0.939043271947775,0.176577285656416,-0.584604470278707,-0.527094305609858,-0.876411640858188,0.823644391632668,0.938313624321006,0.261992564841231,0.878282167580695,-0.173553221552166,-0.0471529882603422,-0.117132293069852,0.715047272181318,-0.409018895836016,0.334009586776578,-0.496751414987593,0.183444045311903,2.37109846229883,-0.156817220773132,-0.451687217073291,0.79563691934765,-0.332845708309596,0.10180517204209,0.87135321715088,0.66718023724654,-0.122260790118349,-0.239009050276996,-0.21869046642778,-0.187859806079501,0.176836887002278,-0.274887608986067,-0.483182977068319,0.266306718526646,0.149919400517389,-0.644697179107517,1.27744674198865,-0.218380488525621,-0.579011536786155,0.406473391749066,1.10709278613315,0.0284291364832851,-0.167569659599297,-0.276528384003357,0.175124391433244,-0.204625562702327,-0.0714887770962939,0.620763009709541,-0.0111223210009856,1.1616478168072,1.37656922322061,-0.17082414409735
Q107,-0.580288888644089,3.53316371562009,1.04157234451799,-0.400231859228996,1.22432198415662,1.11377696222938,-0.0124648185397442,7.74276578872016,4.59912892209483,0,3.62735290222668,5.21575780776468,1.07349248345448,1.76060015007392,5.68957295970098,0.300925277831674,5.08641829420695,1.67798228281016,4.36008493661521,-0.102315686817554,1.76651153215044,1.89641450527047,1.21002110544912,2.06877359878985,0.617982112875706,-0.528288890397767,-0.0378018589924931,-0.0814340701768718,-0.0849672729952038,2.89811554824652,-1.05272494151591,0.958512434030336,-0.780629231846825,0.450732458467966,1.06083844182217,1.02399979104532,1.27380780080271,0.120906910525998,1.18620655591855,1.16648034862228,4.61709825157051,1.65209460298306,0.0923643728306087,1.73805097438277,0.898168332352369,0.906057377901124,0.935344180543109,1.33623170998456,4.19710503046123,1.66703359411535,3.61842425814297,1.25807934004318,2.12067339083083,2.29220723670256,4.22573625368405,3.47619373612648,2.13330462948997,1.774687187171,1.45569573888154,5.24028167390306,2.01865488322834,1.69482172616171,1.70437636484706,2.31309046135875,2.30830596274913,2.17791238271732,0.635510910824921,0.509972909284996,1.53228912451896,2.13027963903679,2.87310457344558,2.49176244718114,0.35250416713721,0.955689602838038,1.22521975569214,0.588273559385432,-0.556433909752344,0.364363079663,-0.0366344884170988,0.433165805188417,-0.0770678237977286,0.585060727272332,4.87830461205159,0.59798145844538,4.14394183337377,1.5102239137444,5.81341239634773,0.358836963639411,0.84185127447473,2.50727918611273,3.37666552173579,-0.132594740403404,-1.09329950010138,-0.274151910518351,4.39559001027784,0.764211000703889,2.14373419661718,0.949007225288153,3.191506712478,3.76478304987474,0.515129766493493,2.32565542850464,4.84417132763015,0.646097336021644,3.96314111544719,0.701181702017166,-0.113718643620267,4.63443423685351,1.0756476955009,0.591452739173778,4.5440037739777,2.35478317894841,0.320153303333516,3.19694698376909,1.48697522353102,0.950865152901817,6.49672185029794,1.41192478190089,0.289778634080013,2.42273510773408,0.85606128332792,3.90209864399952,0.159919958443145,4.83721972560122,2.54157950081744,2.8631694272989,0.143755812608899,0.815407392026778,7.26403343289086,2.75961812030793,2.00866114620144,3.81544448172721,2.56105114031703,-0.592673520387884,3.9513381646827,0.97748320502052,1.03090487427504,4.36278345589311,3.39608723217645,1.26846659800852,1.17554715375118,0.965074333273247,1.22178342692084,2.84389029589195,3.03532186752325,0.916662974977461,1.59809326250939
