,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q1,0,-1.22801316656248,7.48269526925641,3.27173388490343,8.05442620301676,3.7553399637962,6.5614255545865,6.30232069966767,5.59290758202101,6.21933890870189,6.81415233063614,-0.882103948545833,7.02581474687363,7.40289426475763,6.45932744831573,6.31857880830533,6.60004554819052,5.98331713937906,7.64700025274682,6.26211048900781,7.26649005641781,-0.941340534168269,8.08249736398423,6.22848031198044,4.07356084230285,5.43831335224312,6.51693115470088,2.01072494720652,7.35448225070319,4.04094217902652,4.79137499751711,6.0611509941239,4.48415879543431,6.71280886299158,7.48669462792879,7.48212939257123,8.82619219144197,1.89624631076586,6.81491155777625,6.74893702365491,7.10947271378051,8.04012255042137,4.4246740165217,6.89436276089445,7.54869198251975,5.93924339569188,8.77176665389575,7.41366803891401,-1.43791878207099,7.69999163320533,8.24001887102215,8.24095727367494,8.68659462468568,8.14771444442886,9.17131435756279,8.65562972794503,9.71284167622264,8.54780524572121,9.13662400978183,8.44129353316454,8.57531520823774,9.53897601932099,8.4593610100056,5.72138378769587,7.64652843118997,9.49428897256054,5.97120378606953,8.43755321606736,7.25418798551862,6.31352143723036,-0.313863887577868,4.97945414571385,5.67098904610998,7.67037466541832,7.33552065750159,6.75847113940438,7.66171949571151,6.64027312023129,4.88194554772253,4.92757713388466,6.55217886340293,-3.08375364450996,-2.87692113606034,5.09681853619671,8.18744860697957,8.1849843630137,6.97898096624979,8.23796772911423,3.57065219066372,-1.09354386434577,-2.58287235058561,7.77168952631515,-0.825143990465332,1.79788573765608,-1.73441589713131,-1.67789873884654,8.89129865980513,1.94990299209747,-1.75652140955215,-1.90432736956682,-1.01380054529559,0.615312820063557,7.96138353796932,1.8635505570941,-1.36768191547409,7.19912035906855,-0.81979567944274,-2.19828530455664,-0.196607212548269,-0.136389743179778,-0.932529894200617,-1.27538792100477,8.60539177593189,8.04829909581273,5.95552704582833,7.62644084511652,6.85035718369761,7.37816615025909,6.48315104391632,4.94514273297231,8.00886258295619,8.34796993157516,8.18899909173983,-0.596697326576946,5.93395397630286,8.18420095471222,7.74800387921458,7.20514624979106,3.74753553644358,8.54556616493805,6.54714790614621,7.66024578037854,7.6850076014024,6.8246736105163,6.32317518741092,7.80645341740523,7.49689992781825,6.68082407051174,7.47393589048928,5.75933453911182,5.38900645747827,6.62938487532195,-1.63713970120066,6.53662401952507,8.66810541071007,6.16842128161781,5.3910101485312
Q10,-1.22801316656248,0,3.16522002129025,3.45681418503306,2.26171746514986,-1.22423203601377,-0.313466129030795,-1.05036295563485,-1.45970290220875,-0.337863373878812,0.841270640385546,3.52222921635298,0.583606159533553,0.317658196200043,-1.14511735304294,-0.906789799997377,-1.16273809742504,-0.533293091178613,2.54864804280892,-0.287301921193999,0.200496954689636,-0.915411138381255,-1.40701294766984,-1.45246036329166,3.06967437228357,-0.207587800095942,0.894502319137051,-2.49180717338753,0.901115344370007,0.988915358725387,-0.952006208435614,0.634572321662762,-0.245577336900558,-0.0353375881810522,0.504759597985085,1.06998084692941,3.01358277691992,-3.74060312222219,1.52472089091397,-1.45735841193283,0.319619513320011,0.903458458886692,-0.933335068131303,-0.120482981114292,0.412330249646504,1.71892259897683,2.11242492795828,0.791943423062434,-0.898120731594424,0.94990015892869,0.404252404119869,-0.358089749774247,1.98899341842675,1.19288081142212,2.76721972378766,0.74421551274055,1.6314455308562,1.31512888395201,2.57062536726318,-1.54786063069504,1.58613942648234,4.15888732767259,0.769141194903916,-0.535459168809687,0.276976779023062,2.88830030454382,2.34619835073843,1.7274194308306,2.80439301514987,1.32054016848651,-1.37032918731152,0.323331858317243,-0.20062769455542,-0.0107920366394351,1.56754832070836,0.708307990538978,0.544245580781346,0.0759894806997278,0.459297479259128,1.29972501136917,-0.689009798529119,-2.38310297956355,-1.40955565303937,0.150151696050078,2.05443111158196,0.766377148075198,0.165575385310345,1.36760470460634,0.462383005846144,-2.23952738246468,-1.20414827552987,-1.2422742098702,-1.2778160013159,1.77649934408136,-1.66096800747447,-0.951823152179279,1.25988836113359,-0.0910877419250239,-0.605983908562355,-2.36119525683213,-1.98051659452966,-0.57208594304808,-1.30506245750459,1.73971267354393,-1.62872613178032,-1.70115097155315,0.102490520050432,2.09315284038564,-0.733274835302848,-1.61525062508947,-2.81181844880086,-1.55221871102425,0.565017724187944,0.389911199474936,-0.519270679619167,3.91658083589344,-0.912755797056609,0.272162625796741,0.130204169710658,-1.16895133122521,-0.305072107937198,0.834768775302847,4.03732833122627,-2.29798579110408,1.23495944211734,1.38454590108335,-0.425316645570417,-1.43543320685346,0.752175888366769,1.93290002399738,2.24327902071363,-0.329229651685177,-1.95465616139022,-0.642483035891679,0.661788372996567,0.121892071669589,0.37898474556893,2.20280400080095,-0.371069528579006,-0.954392946287393,3.33937815653821,0.0950964066879283,-2.29961185487877,-0.532798396131696,2.88080659886182,-0.102131465136533,-1.11275926400787
Q100,7.48269526925641,3.16522002129025,0,3.00032908336373,7.48983162053139,3.85068164718811,0.166559737769092,2.13680200682061,1.25745531629267,1.71494583232658,0.68992899283388,4.17499320117627,-0.857221255896236,4.87590351908594,-1.13920482627473,-1.19613642938693,1.25832643410113,1.07384205913367,3.06646535294221,-0.575136239729063,1.68642884831247,3.34056174649258,4.65297047007053,3.22051459320366,2.86375591063423,-1.30456471060061,0.162457225651667,1.30097418451558,-0.787220160320211,1.44159905857574,0.904995316495788,1.3668414457448,2.09079084781897,-1.41423157623629,3.33393972166943,3.58012331101967,2.85870074558688,1.09138394596199,3.12003433847924,3.09270406767481,2.37124169266813,3.82260362103374,0.783263493198423,2.87273081904069,2.4519754633862,2.85463504486478,4.05961910543501,3.20256366269918,3.0773169620754,2.85621019404914,3.8045443816917,1.21703122226157,4.53008365403839,4.07747810586724,3.48441193766262,1.80181062791399,4.03272433003328,4.49315339006944,5.41073174175314,2.3429499282466,4.54802735242957,5.44144107269893,3.34849836421626,3.43515939116432,3.10639696880888,4.00094401320028,2.68915606113593,3.87601063061641,4.91162744010098,2.05900800911153,2.18213756771467,1.55412146149533,1.24496098120429,3.35065221857739,1.45399751951996,2.94103582879795,1.12037364388607,1.38554907662027,3.65156011579396,0.369587546869378,-0.220204995953777,6.12846491541584,2.5193780103263,0.446156764724193,5.1594969616563,1.14569973831083,1.0925493251645,3.77028033569658,1.42790845052898,1.61614369746482,2.3158315521213,2.2826919827534,0.689683122786092,2.66009836976935,4.43183857704707,1.87553497600153,5.11175298266104,3.02489970635453,2.07840951629491,2.84042321049623,2.02487113614608,2.83032158551434,2.0515117232085,4.20336278495924,2.55992267774231,2.46054060946635,1.03182987311921,2.47686602290591,1.91709281652172,1.89651793373764,2.45130252748469,4.02226449159927,0.302009449674286,0.0722567301901738,1.35205529553947,2.33193368634036,2.57527893203992,0.895048966972801,0.954127315517807,-0.0910509895918609,2.331859295373,2.21401636316374,4.39028870546917,4.67816668733369,2.03025747051794,0.699811930300571,0.839901165530685,1.45373210009718,-0.256816642650703,1.33742560296953,0.445775983608457,1.15395400880339,2.25309736034685,0.0726287556291203,1.45313077372208,1.48059932103711,1.87857359532405,0.756782205191566,2.92868227489304,0.414795220678607,1.1126346731257,-1.00847708540371,1.82136752438205,2.23435940691044,7.44146118551173,-1.16557832048407,1.87440572327697
Q101,3.27173388490343,3.45681418503306,3.00032908336373,0,-0.527794989949412,2.89746813685962,0.364812840282835,-1.176328908162,-0.520675121818944,-0.284819686159212,0.401248063774456,-0.467391357648892,0.71945226202941,-0.621716858457212,-0.868764213811627,-2.01832548767569,-1.12982627986567,-0.464917816926036,2.59224483614718,-1.29968839393822,0.812470587526696,-0.685194220411927,4.06403710925156,1.07239870345622,0.0012751323132367,-0.140981792934842,1.04860108275308,-1.29989249790198,0.949068839100828,0.549904348698241,-0.65159127312278,0.713944050692599,3.33323888622606,-0.18240661954689,2.14061535746574,2.46167974722088,1.39971006311291,-0.0124803344108848,2.96244351048671,1.98321463284271,3.81912947928766,4.07256089739056,2.58002044195276,0.992129519154929,4.04681274713038,3.9360438055297,4.83611502874748,3.52756027865542,0.552449320941686,3.9196540814631,3.83932950719079,3.16965289273577,5.28505443311507,4.6939744662226,5.52475811213765,4.50315762230578,4.96257393867502,4.91603838981784,5.5430910895931,-0.925513991698005,4.65313569352255,5.12594484840888,4.31554961437568,3.90792276364235,4.22743327059171,5.10729573767957,4.74034588983184,4.2307533162041,4.17402254454762,3.34937705122247,-0.486447730803678,3.09951622691896,3.45339628415555,1.10668697077064,4.0927601623581,3.84169406227052,3.85601826100306,3.65333351692524,4.19350758867444,2.55698291188816,3.89234732066844,3.2595538435906,0.467474867783807,2.54177157650765,4.881344743822,3.91829607775223,0.36635838077545,4.17779097025391,2.79412858308547,-0.948043968070635,-0.902004901172221,-0.300318469163555,-0.0606631467629739,-0.808264197092977,0.61550691208563,0.562170874912899,0.57460826305195,-0.569481131624742,-0.956392153649311,1.57964461183677,0.761268561914744,-0.802137244625708,-1.04108255952198,0.702171477658008,-1.07227293372247,-0.923545196518857,-0.87491436491692,-0.639461425547727,0.88162467977336,-0.9129977879218,-0.707044581018906,0.769719415762539,-0.949867743130931,0.00627448980893394,-1.50904630201021,-0.651050209698396,-1.02662863424655,-0.0159206484418749,-1.01655266534967,-0.765573286721728,0.168642451684996,0.0361849722307047,2.17604164211345,3.84596620226779,1.05639807163118,-0.997200361081058,-0.192248380107128,-0.993270558959529,-0.543135350049227,-0.979001980410703,-0.50860039549753,-0.180104614467333,-0.97711090900844,-1.22912847089487,0.232935769146308,-1.1408901531456,-0.946106170161162,-1.00613196403955,0.0170327350641195,-0.644492814147822,-0.652829557526176,0.00502995481607971,0.192857408258074,-1.15770071360136,1.43828596115368,0.528902122091434,-0.115367182012099
Q102,8.05442620301676,2.26171746514986,7.48983162053139,-0.527794989949412,0,-1.08407374245705,0.299651133123658,3.97389704433297,1.64944512389994,3.55654617185274,-0.660663556049117,2.43957337597405,0.300820434264456,-0.224276057344318,-0.806672640243725,2.50423150961521,-1.44853866254402,1.73488747793718,2.38450575988346,4.43083636837424,4.36238959752395,2.90467438724658,5.35383823249873,2.62647832461151,3.46326864727466,2.44975725546878,5.0744679162991,-1.36084107646027,-0.065749403229542,2.87242134534136,0.519611260422084,2.3678045719637,-1.42203123550936,3.95574602268214,4.53634293041683,2.64171213710368,-0.55755413528723,1.64553738707986,1.29974621985526,0.220395511540591,1.23903992068662,1.47236961878131,0.0791240505652817,1.12244785026768,1.47260558386232,1.66608657730498,2.7938010535115,1.09730931155323,3.10830441380958,1.28861090977688,2.39470691947457,0.524170135713191,2.02736410836337,2.18798411171202,3.66484649190803,3.32984194364326,2.97942685395106,3.83865504614379,3.46746573410707,-0.155598055086107,2.84204994512401,3.02048101744134,4.00684870420047,0.254617134176416,2.75874350558019,3.13617411558572,2.07000891816466,1.53339373137368,2.7376119930025,1.64191518866737,1.83961604564069,1.45368464015256,1.87912839444458,4.90317272326286,0.512047634376099,1.18587338234298,1.25164831611579,1.78614458025911,3.1558680812588,-0.121044832368334,0.485452107834966,5.68897876001362,3.32894178568977,-0.143183799567247,2.55003745670717,4.3487659765557,3.14642486691365,3.64544497160925,0.813973497850254,2.20906181158244,2.69598090196214,-1.20678281953526,-0.538364538658443,-0.258903507441498,4.61081687738987,1.31622115777497,-1.27488913317227,3.55001150228476,2.27400078190972,1.84151251553802,-1.85472925075451,-0.908934894665259,-1.26443258819373,0.75891208489197,3.58050970493589,4.49074830006978,-1.02004067530852,3.8113273033908,1.85133568297423,-0.935894333557889,3.07425290760987,3.436473873165,0.99707597916868,0.896036852435802,-1.54077905591162,2.39906060708675,4.20162433234184,3.23052336929307,1.72336523879543,0.751567491965703,1.64900857503629,3.15209885009531,4.59536793934686,4.54726196179755,1.51834606791265,1.96296782911345,2.36304816408956,-0.61653087435189,-0.238861531240613,3.24393325583758,0.734000219497657,1.69053663813817,2.38409521531243,0.908469492634312,1.4289999850413,0.839868070048025,2.07071635152497,1.540965573521,3.65915655106123,0.49567362463493,1.90886312520488,5.65240587004812,0.993388900939346,4.54072193125947,-1.4308811431984,-1.28059089285913,-0.742403215522383
Q103,3.7553399637962,-1.22423203601377,3.85068164718811,2.89746813685962,-1.08407374245705,0,0.914484601877653,-1.68780530118716,-2.08798357129822,-1.63595693509106,-1.15262728538943,0.439742956721467,-0.948190328559013,1.85089966223608,-1.9707866548027,-1.74201101872263,-1.46939509163669,-1.18382455931798,1.65011156801441,-1.22191774218167,-0.734023338863411,-0.942399095422774,-0.19570997343363,-0.474731744128544,2.37203083104264,0.882371184191936,0.441997784134916,-1.68070413770379,0.451821088976129,0.0528677085402532,2.09350116109033,3.3497840915908,1.07657992520774,0.150869620036591,1.46580198641468,2.26142051433806,-0.76614623235733,-1.90744583476241,1.3418708599283,-0.214039285034421,-0.742048507549653,0.051427511366611,0.167813014995171,-1.44824228146326,-0.264908766381655,1.33721286462818,0.284149942314077,-1.25021541439671,-0.969184579319892,-0.445482154116915,-0.167268813490948,-0.956785876139715,-0.382473856320489,-0.853671119246092,0.150008479317385,-0.500949900245209,-0.0771157051255501,1.60719526472967,0.563856971859413,-1.19472095282302,0.662197807387647,1.16740794196237,-0.666673508518508,-0.438670047745921,-0.502100778817801,0.410997590261435,1.22395472195883,-0.456151999970022,0.70452685630474,-0.2289424137791,1.00502754581021,-0.567858591596818,0.21489632001808,-0.718419121155487,1.22137346626546,-0.173464560202744,-0.0402504669171474,-0.478474032495519,0.867680979087798,-0.809062544639204,-0.148763364350733,3.33765446147707,-1.59894368225421,-0.756565156884312,0.670330325934619,-1.15530792625287,-0.819126895201914,0.4827220637829,0.0426838613880552,-1.46876680702872,-1.06567408340372,0.85828077143202,-1.43182010380335,-0.076379958882884,-1.27624309490526,-0.0490359419763602,-1.59863061489635,-0.238733617699659,-0.471254379015124,-1.843549955184,-1.4590332079449,-2.47114342287651,-1.93569796829431,-0.484440903226698,-1.77406901973345,-2.35210524417798,-1.17102077908565,-0.184753297520053,1.27112430576894,-0.300252503993216,0.917736756608009,-0.356418382691118,-0.874795846972212,-1.21168270660473,-1.67569635594534,0.273850791763636,-1.55808379438394,-1.31996423129896,-1.02089638079821,-1.71295488368904,-1.43789187098327,-0.722168257657956,1.94740167330477,-1.21188677019493,-0.0383436687426262,-1.61633487079116,-1.78509773089316,-1.46782628779118,-0.818002677240666,-0.911948208504448,0.66702855049197,0.13044203720521,-0.880639385448218,-1.03377688424587,-0.744280131751939,-1.9827856303771,-0.0606270342805769,-0.199145921853787,-1.15070539625321,-1.98470814986598,0.105051478394044,-0.592964776795401,-1.17058879841072,-1.19020582551002,-1.48357664038924,-1.97748347607898,-0.779043427473222
Q104,6.5614255545865,-0.313466129030795,0.166559737769092,0.364812840282835,0.299651133123658,0.914484601877653,0,-1.15919903072965,-0.592262603101965,-0.247857121913946,-1.69825878014582,2.14936126904888,0.274107708676444,0.251914621799747,-0.611816812141397,-0.970583182274912,-1.15626732534134,0.241936653414951,-1.28818972614147,-0.432790360539755,-0.564788978589487,-0.307668414864351,1.92763176022478,0.432969166752691,-1.20153987771277,0.962509655982686,0.566947623759978,-1.31967202398091,-0.532190289909432,0.334263952292929,-0.281710422107835,-0.299162716246918,-1.1244638153483,-0.119149263910896,-0.0237091898407835,2.54836336214661,-0.597743338748072,-1.34300367170591,2.74585900709037,-0.619353912547631,-0.43982256906933,0.115970097335634,-0.449679696066059,-0.25171467456284,0.751911860117838,2.03754904993348,2.4350330313172,0.0748686840505001,0.832257004669784,0.775747878986609,2.00339558025743,0.221866363596801,2.36936351477789,1.28931209917405,2.91469139200915,0.958265311688416,1.42531462577234,2.44493133100081,2.44991559848423,-0.973579348989256,2.32452825849042,2.66468252689827,1.0290792625049,-0.369434354036751,1.00671408236336,2.82701780994173,1.85573603295582,1.50652036539032,2.13668749927398,1.64690572889615,-0.346796183422354,0.967587132269951,1.90174375635694,0.326120775904053,0.0582264361548302,0.904548954693154,0.450048100748513,-0.374842902388726,1.2908403080336,-0.417629979663624,-0.810557768446345,4.58215034623595,-0.349182458874131,-0.455785721518769,2.38760772864998,0.321285508112133,-0.623291304565865,0.668193862370325,0.553803484595435,-0.427395349839804,-0.251132133221023,-0.952047440208853,-0.228553985449814,-0.469054982491925,1.30246285027091,-0.498758877055138,-0.914976100009649,-1.44245660324648,-0.48083296778066,-0.0265919855343549,-1.42000052638419,-1.03625046956547,-1.0793309486731,0.534846826734623,-0.602323622393202,0.00140598051567616,-0.848650114866598,-0.680374059044459,-0.228924715585604,-0.271817254967979,-0.720391679462456,1.47881087572417,-0.98401290488332,-0.00264883838641588,0.38087138050755,0.289484943276912,0.623163207642199,0.185931986846301,-0.285245219020353,-1.3011134527186,-0.0832966340333925,0.799137903821835,4.16092209763751,0.694116192319213,1.32939864398899,-0.954967649961268,-1.14300279512683,-0.803014025675091,-1.77418327235644,0.290826628426536,-0.49229369412748,0.292514255382249,-0.881535333338713,-0.417615781507386,0.668649412910332,-1.40010677269066,-0.417954060735551,-0.849201227251273,-0.938484538339942,-0.88908203526512,1.01270233463479,-0.269170635290297,-0.538108773244284,0.364263974509645,-1.12997250793086,-0.688642258482928,-0.556051894882253
Q105,6.30232069966767,-1.05036295563485,2.13680200682061,-1.176328908162,3.97389704433297,-1.68780530118716,-1.15919903072965,0,-1.12598408419822,-0.514522298859698,1.85266227001155,-0.280391136220717,-0.771722065028904,-1.19455284159692,-1.36984239259995,-1.76671382546641,-1.42538049493331,-0.959735061493574,2.00127292977617,-0.750245191722627,-0.38132887410353,-1.55716011859857,1.35161440633435,-1.72058876707446,3.62872605689649,-0.983053993477302,1.27523011490333,-2.16058299428407,-0.116889253466748,0.00982931079023385,-1.32566431120606,-0.60401326767501,-1.76783977762131,-1.2563769387027,-2.23573510023222,0.922711199808567,2.46597538929927,-1.87879921444179,0.39857207650233,-1.33643860227741,-1.5466643573795,-0.561078856170913,-1.16616084012932,-0.914883673124858,-0.15011855716534,1.62310153075656,2.56917938143598,-0.0680550259334176,-0.622678254187628,0.278904210535349,0.294359440987999,-0.157728881906116,1.6076957672957,1.10986726940851,3.21703673886953,0.34133282409591,0.986949863675909,1.59958137125627,1.77929676035392,-1.43250169961104,2.20855858126271,2.6089007914377,-0.0140022085994643,-1.16034956417004,-0.13248015782819,2.2541730481387,2.214711990544,1.90795382643884,2.32021248480284,0.972913561390093,-0.87219659962291,0.497985041294348,1.73888018153525,-0.510404998044752,0.267808042551404,0.536602551132871,0.722700974059191,-0.0300889359612545,1.8053612705755,0.982597891991372,-0.955744517846101,4.95368747654474,-1.77250010305485,-0.771913566659633,1.35086206222968,0.224049684484121,-1.09539610079394,0.731990264147448,0.370845935156533,-1.44515836764515,-1.32221480647364,-0.975314513537727,-0.311881835769841,-0.75613729658884,-0.469641796174348,-0.676968193645341,1.68665454475417,-1.70863800739449,-0.832538566670253,-1.33232475282423,-1.62494782814681,-0.734872785186028,-1.57674169316047,0.409773699982359,-1.74669024955655,-1.65103743290101,-1.84848201520881,-1.29740890556048,-0.254598074434181,-1.30582213020505,-1.45697252242842,0.166641662458106,-1.15672279697971,-1.62173049366055,-0.725760570542403,-0.787833259929512,-1.49689495473885,-1.06698586544236,-0.290000346899354,-1.19356548446704,-1.06857717724203,-0.361253160885687,4.31984006950333,-0.87156760205664,0.937308806669969,0.164357388458666,-1.84509931727055,-1.44118960794148,-1.96118095830224,-1.3248401997797,-1.42196164777764,0.728850386944097,-1.63966283531445,-1.61259813373247,-0.297248330491857,-1.78722511214468,-1.41934596295496,-1.5879104782973,-1.59253484800163,-1.26264710986287,0.403615265646255,-1.60483310668745,-1.39794382263035,-0.817606398858799,4.898030842194,-0.999804399528115,-1.75501095878849
Q106,5.59290758202101,-1.45970290220875,1.25745531629267,-0.520675121818944,1.64944512389994,-2.08798357129822,-0.592262603101965,-1.12598408419822,0,-0.569232050941804,0.00229145702820318,-0.364486620747528,-0.831516960363329,-1.69906510054153,-2.1726600411112,-0.807665260755842,-2.51861157074923,-1.53039343696835,-1.6170229526633,-2.21057288653747,-1.54045604109049,-0.0067929576720242,0.565286882505978,-0.947873688243759,3.18666548032445,0.0658041474198659,1.82327918883918,-2.03699987855387,0.338235731021012,0.528524010908319,-1.89302173785437,1.29648490163554,0.118018120571838,0.948597146748519,0.155979728541905,0.10551026415771,2.34403290414353,-2.33871660945603,0.422655371940041,0.0396687867963789,-0.77199328936094,-0.321271548265403,-0.704287016185813,-0.516613727587036,-0.351171179539692,0.752131604879281,1.33942257517429,-0.829970751294682,-0.521879871029163,-0.152823294176555,0.803237218209881,-0.101476509129109,0.652985033349293,0.171445810237052,3.80061209762233,0.479740752094233,0.382893606948648,1.22328970405598,2.05046583902514,-1.1204026263978,1.83357449769333,2.79176167284141,-0.0126376494669528,-0.955890429996664,0.919391141688642,1.53253066257159,2.36103217924226,1.35459463388686,2.13265180251405,1.47052311500749,-0.499960325519259,0.241904230315367,1.63664270823443,0.731970645146816,-0.322219394073161,0.420936207935363,0.491729494420684,-0.422785720499785,1.34628881421307,0.51810959254457,-0.678368249659722,4.07953140513386,-1.44186960528387,-0.784449216667809,1.45091729868954,-0.105172464478642,-1.17634909292701,1.50101907134232,0.222062131930777,-1.24249763351343,-1.53617467339861,-0.265823657229112,-1.31337582287163,-1.12365999227523,-1.40677863738817,-0.534911421882328,0.622382145686588,-0.760191688984949,-2.30688096717866,-1.28019241673426,-1.40084931879278,-1.55033260006338,-1.34843490185273,-1.33134807611906,-1.8638954356364,-0.847058429015411,-0.738495415494402,-0.845357672076872,-0.00117232309552705,-1.18173400529948,-1.01410265624533,-0.222423821728603,-0.427893436759074,-1.48174008257383,-1.63500053702994,-0.692652948552749,-1.65585853042618,-1.23592889020922,-0.909668932964903,-1.59872987615695,-1.50333214214298,-0.220983465516262,3.19408697709761,-0.71905427482389,0.516594180922572,-0.248030605627837,-1.76532525874165,-0.416414842540181,-1.00398827808023,-0.492085844906445,-1.09389423642846,-1.16337656592176,-1.1085536652608,-2.37846521581602,-0.567058671349589,-1.4879662963354,-0.998409785432602,-1.09914463083393,-0.630112352518054,-0.993674372568759,0.137968411082781,-1.34760449863224,-1.19882938532344,-1.85066661643879,4.27526213577424,-1.66988993432729,-1.21875148878174
Q107,6.21933890870189,-0.337863373878812,1.71494583232658,-0.284819686159212,3.55654617185274,-1.63595693509106,-0.247857121913946,-0.514522298859698,-0.569232050941804,0,3.24619331590897,0.00375734461966514,-0.83550727237108,-1.41144672668491,-1.44447697471064,0.460175741999401,-1.82775322430254,-0.657662346449292,0.14005489873387,-1.66661987665303,-0.0134438029306332,-0.233425299023864,0.451743870083313,-1.32711730994589,3.14235792240496,-0.550850510125003,1.57355114114466,-1.51063040134583,-0.889996264566707,-0.924295171810046,-0.567524317283413,0.666190739497249,-1.69979124273801,-0.0464515163325966,1.22307478359206,1.13829520099192,2.92244733513116,-1.35505582328714,-0.00755846931152561,0.526052554457199,-0.804269160011305,0.00325175159113774,0.00426136876854708,-1.79055064046845,-0.129257016899039,0.764944057286549,1.31762760224598,-0.471067242036216,0.0352764153443124,-0.735856189421693,0.13161344517094,-0.699464795285453,0.0920438610358345,0.11522353249966,1.27586809401577,-0.4133549241964,-0.0132645021701587,0.962618249093305,1.74524709768451,-0.255810415476371,0.907158504126635,1.25337182914283,0.0755090553608418,-1.20882561246399,-0.311624299533012,1.01817241193773,1.76417456513172,-0.203572728191206,1.93879395714134,0.408553496586425,-1.81067777965986,0.103676511813523,1.54353485018539,-0.798698239713277,-0.00281197373189023,-0.10250542758563,-0.979546027176226,-0.807900672534468,0.753192098618035,-1.00776316895933,-1.46148285221787,4.55892695506491,-0.760316738889048,-1.59976616406305,1.86882094613738,-0.145129093622461,-0.9035309564061,0.593442910186074,0.253513895185286,-1.09240004618537,-0.763216741450854,-1.02470571358085,-0.716936877141048,0.0128506618467239,0.106487573118236,-1.08871888310205,0.565838158868469,1.37000230787271,-0.764203355646533,-1.06934872400993,-1.81832924429459,-0.0979677316559564,-0.887142426110191,0.510213310304034,-0.968905939912821,-1.60229837659885,0.202415142139741,0.422262904190372,-1.02695851927485,-1.22842793622872,-1.1053502496269,0.914435093168233,-0.884065587476119,-0.848636313397302,0.0645306421385967,-0.360869899967707,-2.27590944609852,-1.30502303395395,-0.701756945309287,-1.39167906322936,-1.632243164168,-1.14861491853145,3.13405697793014,-0.28013487141899,0.689238970011537,-2.82386330240982,-2.47991647221665,-0.686265932698829,-1.13153156172622,-1.99016645547602,-0.454167498090021,-0.699370366770727,-0.550725451238787,-2.24072586402483,-0.0268955227048843,-1.59304338686261,-0.127567108752611,-1.84560007455935,-0.119450183123618,-1.58101373146687,0.251497527616245,-1.81415405134935,-1.32387074052722,-1.24016622465581,4.57004035865613,-0.944665989712738,-1.56399734112652
