#OTUID	Q1	Q10	Q100	Q101	Q102	Q103	Q104	Q105	Q106	Q107	Q109	Q11	Q110	Q111	Q112	Q113	Q114	Q115	Q116	Q117	Q118	Q12	Q13	Q14	Q147	Q148	Q149	Q15	Q150	Q151	Q152	Q153	Q155	Q156	Q157	Q158	Q159	Q16	Q160	Q161	Q162	Q163	Q164	Q165	Q166	Q167	Q168	Q169	Q17	Q170	Q171	Q172	Q173	Q174	Q175	Q176	Q177	Q178	Q179	Q18	Q180	Q181	Q182	Q183	Q184	Q185	Q186	Q187	Q188	Q189	Q19	Q190	Q191	Q192	Q193	Q194	Q195	Q196	Q197	Q198	Q199	Q2	Q20	Q200	Q201	Q202	Q203	Q204	Q205	Q21	Q22	Q23	Q24	Q25	Q26	Q27	Q28	Q3	Q30	Q31	Q32	Q33	Q35	Q36	Q37	Q38	Q39	Q4	Q40	Q41	Q42	Q44	Q46	Q48	Q49	Q5	Q56	Q58	Q59	Q62	Q63	Q67	Q69	Q7	Q71	Q73	Q74	Q75	Q76	Q77	Q78	Q79	Q8	Q80	Q81	Q82	Q83	Q84	Q85	Q86	Q87	Q89	Q9	Q90	Q92	Q98	Q99
ASV_3598	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	6	2	3	4	434	7	7	2	0	4	5	3	2	3	2	4	2	5	0	0	2	4	3	5	0	1	1	1	0	0	1	1	0	0	36	1	0	0	0	0	3	5	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1462	0	0	3	1	1	1	2	2	2	4	0	25	2	1	1	0	0	1	0	0	0	1	1	0	101	0	1	0	0	0	2	2	219	3	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	4	1	0	0	1	8	1	0	0	45	0	1	1	0	0	0	0	21	47	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	34	0	0	2	4	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	3	2	0	0
ASV_1177	0	0	1	0	0	0	110	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	1	185	0	1	1	4	0	1	0	2	0	0	3	0	1	0	0	0	0	0	0	1	29	39	35	4	2	0	0	1	2	2	13	3	0	1	1	2	0	1	2	20	20	5	4	0	0	0	0	0	0	0	1	1	13	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	5	0	13	2	0	0	0	0	0	0	0	0	1	17	0	4	1	0	0	0	0	0
ASV_1456	0	0	1	2	1	3	1	4	1	0	1	0	2	0	0	2	0	1	2	0	0	0	0	0	33	0	6	0	5	3	0	2	88	335	0	1	1	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_1988	0	3	2	7	1	0	10	4	2	1	1	1	2	5	0	3	3	4	8	1	1	0	0	1	15	3	1	0	0	0	3	2	4	6	5	7	4	1	2	12	10	7	8	5	9	14	16	3	1	5	5	6	4	8	8	5	19	4	1	2	3	4	6	14	12	16	11	19	9	0	0	5	2	9	13	13	8	9	9	14	16	1	0	9	7	8	8	7	6	1	1	1	4	2	1	5	3	0	1	1	0	0	1	4	0	1	2	9	0	2	0	3	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	4	1	2	0	1	3	0	0	0	0	0	0	0	1	0	2	3	4	0
ASV_1033	0	0	2	0	0	0	1	3	8	0	2	0	2	2	0	0	0	0	1	1	2	0	0	0	3	1	3	0	4	7	2	280	164	35	7	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
ASV_4893	1	1	8	11	3	1	4	6	2	1	0	2	1	12	12	4	2	8	3	3	7	0	3	1	17	4	26	1	22	22	2	4	4	3	5	3	7	2	1	15	3	2	7	4	7	8	7	3	0	4	3	5	3	3	1	16	0	4	0	0	1	2	3	2	5	2	11	15	4	3	0	2	1	9	16	3	5	4	4	17	22	2	1	17	1	7	16	16	7	0	1	1	0	0	0	6	0	0	2	2	1	0	3	1	0	2	0	0	3	0	1	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	4	6	4	5
ASV_1225	0	9	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	34	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	5	0	0	1	2	34	1	0	42	1	0	0	0	1	0	0	8	3	0	0	0	2	32	14	153	6	0	7	1	0	1	1	0	5	1	2	13	1	0	1	3	1	8	5	18	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	28	7	0	44	0	0	0	0	5	1	0	5	0	0	0	0	1	0	0	1	0	0	0	0	1	26	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0
ASV_1352	0	17	54	0	0	0	0	0	0	0	0	0	0	0	0	2	1	21	1	1	0	1	1	0	0	1	1	0	33	1	0	2	0	1	2	0	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	3	1	0	3	0	120	2	2	1	0	0	11	54	0	0	5	6	0	3	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	1	16	0	32	1	0	0	0	0	12	2	6	0	0	0	0	0	0	1	26	0	2	0	17	3	3	0	0	1	0	22	0	13	1	0	0	0	0	14	0	0	0	0
ASV_847	0	1	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	2	22	3	1	0	5	0	0	0	1	2	1	30	247	0	0	1	2	0	42	0	1	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	1	0	0	0	1	0	0	1	0	0	4	0	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	98	0	0	0	0	0	70	0	0	1	0	0	0	0	0
ASV_1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1	1	2	6	3	164	7	0	1	3	6	4	2	1	332	4	0	3	0	2	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1745	0	3	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0	19	0	0	0	0	0	40	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	2	0	1	1	1	0	250	1	1	0	0	4	1	0	39	7	1	0	3	0	0	0	0	1	1	5	0	0	0	0	0	2	0	0	1	70	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	11	1	0	1	0	1	0	11	3	5	2	0	0	0	1	0	0	0	0	0
ASV_529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	6	0	0	1	0	0	0	535	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1133	0	0	0	69	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	38	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2	1	2	79	4	0	0	0	1	1	2	0	0	105	1	0	1	0	1	0	1	0	0	1	2	32	10	163	0	1	0	1	0	1	2	1	1	3	2	0	0	5	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ASV_1672	0	2	0	14	1	0	1	86	3	0	0	5	1	0	0	0	1	0	1	0	2	0	2	0	0	0	1	0	1	2	0	2	1	43	2	1	2	1	0	4	1	0	1	0	3	1	37	0	0	0	0	0	0	10	0	1	0	0	0	1	12	20	1	0	0	0	1	2	1	3	2	0	0	0	0	0	0	0	0	1	0	20	0	0	8	29	1	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	98	1	2	27	1	15	0	0	0	2	0	0	0	12	5	0	0	0	0	0	0	0	0	0	1	0	22	0	0	0	1	0	0	5	9	0	1	0	0	0	0	0	0	1	0
ASV_5363	0	0	2	0	0	4	3	2	9	2	4	0	1	3	1	1	2	5	1	2	3	0	0	0	178	2	6	0	4	3	2	35	5	5	2	4	5	0	0	5	129	2	6	6	2	5	1	2	0	2	3	7	1	3	1	4	2	3	2	0	4	7	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	13	0	1	1	0	0	0	1	3	0	1	1	2	0	1	1	1	3	0
ASV_4689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	10	16	10	11	16	91	8	0	11	10	12	11	13	5	227	21	9	9	0	8	9	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1544	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	1	0	1	0	0	60	0	1	0	113	3	7	0	9	0	2	1	4	124	0	2	165	1	5	0	0	1	2	1	2	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_2034	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	2	1	3	402	3	0	16	1	7	4	2	1	9	4	6	4	0	0	4	4	7	13	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_848	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	1	1	0	251	0	4	25	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	106	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0
ASV_974	0	0	0	0	0	1	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	8	1	0	5	0	2	1	3	1	4	5	383	7	0	0	20	1	1	13	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ASV_1810	1	3	0	7	0	0	29	2	0	0	0	2	0	0	0	0	0	0	1	0	0	15	45	56	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	6	0	0	24	31	0	2	0	3	30	2	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	44	2	0	0	0	0	1	1	0	0	4	0	17	0	1	0	0	0	2	6	23	1	56	0	0	0	2	3	0	0	5	0	0	1	0	1	5	3	21	1	3	6	1	21	2	0	1	1	0	0	1	0	4	0	0	0	0	3	0	1	0	0
ASV_964	0	24	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	13	340	6	0	3	0	2	9	3	0	1	5	2	3	1	1	6	2	3	4	1	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	9	0	0	2	0	10	1	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	21	0	1	0	1	0	0	0	0	0	1	0	0	0	0
ASV_604	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	1	1	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	3	6	1	3	365	0	15	2	2	13	1	2	6	2	7	3	0	0	9	0	5	6	8	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ASV_644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	486	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_5320	0	0	3	232	0	0	0	0	1	1	0	0	1	0	1	0	1	1	2	1	1	0	0	0	1	0	0	1	1	1	0	4	4	0	0	1	0	0	1	0	7	0	0	2	4	2	169	0	0	1	0	2	2	1	0	0	2	1	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	13	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	3	2	0	13	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0
ASV_661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	20	0	0	8	0	0	0	0	0	0	259	0	194	0	0	9	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	21	460	0	1	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ASV_973	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	377	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	2	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_1631	0	37	0	5	0	0	0	0	0	0	0	20	0	0	0	1	0	0	0	0	5	4	6	0	1	0	3	1	1	0	21	1	0	0	3	0	1	1	0	0	0	0	0	12	0	0	0	0	35	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	4	0	0	0	1	6	0	0	0	0	0	0	1	0	19	0	0	0	0	5	2	9	3	2	66	1	0	1	2	0	1	11	19	0	0	0	0	0	0	0	6	0	6	0	20	85	4	0	0	22	0	0	0	0	3	0	0	0	0	25	0	0	0	0
ASV_6629	0	1	3	6	3	1	12	5	2	2	1	0	2	10	3	0	6	5	4	7	5	0	1	2	6	3	11	1	8	7	4	7	3	7	5	2	2	1	29	3	4	4	30	1	2	2	8	10	1	10	6	0	16	3	2	7	4	2	5	1	0	3	8	4	3	4	1	2	0	0	0	0	0	11	18	3	2	1	12	6	7	0	1	6	5	0	5	4	7	1	3	1	0	1	2	4	1	1	1	0	1	2	3	2	0	1	1	4	3	4	0	2	1	1	0	2	0	0	0	0	1	0	0	5	1	1	0	2	5	0	1	0	0	0	0	0	0	2	3	0	0	3	2	4	2	1	3
ASV_984	0	0	0	10	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	387	3	0	2	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	1	0	2	3	0	0	0	1	1	0	0	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
ASV_2046	0	0	0	0	4	5	0	0	12	0	0	0	0	0	2	0	1	0	0	9	1	0	2	0	1	0	51	0	0	1	43	64	2	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	5	3	1	0	1	0	0	1	0	1	1	1	0	1	33	0	0	100	88	1	0	0	0	0	1	1	4	1	0	1	0	0	0	0	0	0	0	0	0	6	0	3	4	1	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
ASV_1212	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	26	0	0	0	0	2	0	2	0	0	74	0	1	1	1	0	0	0	7	0	0	0	0	0	0	0	3	1	17	3	1	140	6	55	0	1	1	0	2	45	7	2	0	2	0	64	0	0	0	0
ASV_5629	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	1	1	2	1	0	0	2	1	2	0	2	1	2	5	1	3	0	1	1	447	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_673	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0
ASV_3989	0	0	1	1	30	1	1	0	1	0	9	0	2	0	0	0	157	0	8	0	1	0	0	1	1	0	3	0	0	2	0	0	0	0	5	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	1	129	88	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	16	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0
ASV_857	0	0	11	0	0	414	0	0	0	0	0	0	5	0	0	0	0	3	0	0	2	0	0	0	0	0	3	0	0	0	2	0	0	5	0	0	2	0	0	0	0	0	0	0	2	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	2	0	0	0	1	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1146	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	2	0	4	0	0	398	4	0	7	1	2	2	25	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2180	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	1	0	0	0	1	0	0	1	1	1	1	0	0	2	0	0	0	1	1	0	1	0	1	3	1	1	7	8	0	3	1	1	3	5	2	1	7	3	65	0	0	13	193	1	9	5	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	10	0	28	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_758	0	0	0	2	0	0	0	2	3	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	2	0	2	0	2	2	0	0	442	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_952	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	28	1	287	1	2	1	3	21	0	5	0	1	1	0	1	2	1	0	0	0	1	0	4	1	4	0	3	1	2	0	0	0	0	1	0	1	5	6	0	1	34	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ASV_1837	0	11	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	3	3	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	2	0	1	0	0	1	0	0	1	0	0	0	0	31	0	2	0	0	0	0	1	0	1	0	0	0	3	2	0	0	0	4	44	3	19	0	24	1	1	1	3	0	8	0	1	0	0	16	0	35	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	1	3	0	0	0	0	1	0	0	0	0
